number,url,pdf_url,bibtex_url,author,issn,abstract,address,type,publisher,month,year,journal,title,entrytype,id,doi,keywords,pages,volume,chapter,pdf_name,has_pdf
1223,https://timreview.ca/article/1223,https://timreview.ca/sites/default/files/article_PDF/Callari_et_al_TIMReview_March2019.pdf,https://timreview.ca/article/export/bibtex/1223,Tiziana C. Callari and Louise Moody and Janet Saunders and Gill Ward and Nikki Holliday and Julie Woodley,1927-0321,"There is a growing body of literature regarding living labs, which are seen as an effective way to develop and evaluate research for novel products and services with the actual end users. With growth in the living labs model, there is an increasing need for guidelines to steer and support the set-up and maintenance of initiatives, and to facilitate relationships and engagement with stakeholders and users in this context. This study seeks to address this need, in part, by exploring the needs, expectations, and motivations that older adults have in relation to research participation in an emerging living lab. This work is part of a wider research project to develop an integrated framework to guide emerging living labs. Eight semi-structured interviews were undertaken with six residents and two family members from two residential settings for older adults that were collaborating to establish a living lab environment. A concept-driven coding frame supported the coding and analysis of the interview transcripts. The results provide insights in relation to participant motivation to take part in research, and they identify some issues of concern for participants, both residents and family members, related to living lab initiatives. As a first step in developing a successful living lab culture of collaborative research, this study has demonstrated that open discussion with residents and their families should continue to guide processes and research design as the emerging living lab initiative continues. ",Ottawa,,Talent First Network,03/2019,2019,Technology Innovation Management Review,Exploring Participation Needs and Motivational Requirements When Engaging Older Adults in an Emerging Living Lab,article,1223,http://doi.org/10.22215/timreview/1223,"family views, Living lab, motivation to participate, older adults, research participation, user expectations, user needs",38-49,9,,Callari_et_al_TIMReview_March2019.pdf,True
1224,https://timreview.ca/article/1224,https://timreview.ca/sites/default/files/article_PDF/Chroneer_et_al_TIMReview_March2019.pdf,https://timreview.ca/article/export/bibtex/1224,Diana Chronéer and Anna St ̊ahlbröst and Abdolrasoul Habibipour,1927-0321,"In today\textquoterights ongoing urbanization and escalating climate change, there is an increasing demand on cities to be innovative and inclusive to handle these emerging issues. As an answer to these challenges, and in order to generate and adopt sustainable innovations and nature-based solutions in the urban areas, the concept of urban living labs has emerged. However, to date, there is confusion concerning the concept of the urban living lab and its key components. Some interpret the urban living lab as an approach, others as a single project, and some as a specific place – and some just do not know. In order to unravel this complexity and better understand this concept, we sought to identify the key components of an urban living lab by discussing the perspective of city representatives in the context of an urban living lab project. To achieve this goal, we reviewed previous literature on this topic and carried out two workshops with city representatives, followed by an open-ended questionnaire. In this article, we identify and discuss seven key components of an urban living lab: governance and management structure; financing models; urban context; nature-based solutions; partners and users (including citizens); approach; and ICT and infrastructure. We also offer an empirically derived definition of the urban living lab concept.",Ottawa,,Talent First Network,03/2019,2019,Technology Innovation Management Review,Urban Living Labs: Towards an Integrated Understanding of their Key Components,article,1224,http://doi.org/10.22215/timreview/1224,"definition, innovation, key components, Living lab, nature-based solutions, NBS, ULL, UNaLab, urban living lab",50-62,9,,Chroneer_et_al_TIMReview_March2019.pdf,True
1225,https://timreview.ca/article/1225,https://timreview.ca/sites/default/files/article_PDF/Schuurman_et_al_TIMReview_March2019.pdf,https://timreview.ca/article/export/bibtex/1225,Dimitri Schuurman and Aron-Levi Herregodts and Annabel Georges and Olivier Rits,1927-0321,"Despite living labs being described as “orchestrators” and innovation intermediaries, there is scant literature providing concrete guidelines and tools for living lab practitioners on the topic of project-related innovation management. To address this need, we propose Innovatrix, an innovation management framework built upon existing business model and innovation management tools and frameworks and iterated based on practical experience in living lab projects. In this article, we illustrate the added value of the proposed framework through three practical case studies that lead to three propositions regarding innovation management in living lab projects. First, Innovatrix helps to scope the user involvement activities, which leads to greater efficiency and faster decision making. Second, Innovatrix forces the project owner to focus on a limited number of customer segments, which increases the speed of learning as the scarce entrepreneurial resources are dedicated to a limited number of segments. Third, Innovatrix allows practitioners to capture the iterations and pivots that were made during an innovation project, which helps to link specific outcomes with certain living lab activities.",Ottawa,,Talent First Network,03/2019,2019,Technology Innovation Management Review,Innovation Management in Living Lab Projects: The Innovatrix Framework,article,1225,http://doi.org/10.22215/timreview/1225,"assumption, business modelling, Innovation management, living labs, testing, user research, validation",63-73,9,,Schuurman_et_al_TIMReview_March2019.pdf,True
1228,https://timreview.ca/article/1228,https://timreview.ca/sites/default/files/article_PDF/Editorial_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1228,Chris McPhee and Magnus Hoppe and Erik Lindhult,1927-0321,,Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Editorial: Action Research (April 2019),article,1228,http://doi.org/10.22215/timreview/1228,"action research, innovation, participative, participatory research",3-6,9,,Editorial_TIMReview_April2019.pdf,True
1229,https://timreview.ca/article/1229,https://timreview.ca/sites/default/files/article_PDF/Ruckstuhl_et_al_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1229,Katharina Ruckstuhl and Rafaela C. C. Rabello and Sally Davenport,1927-0321,"Action research – both as praxis but also from a critical orientation – can elaborate modes of action, identifying the borders and margins that act as both the productive spaces for collaboration as well as the fuzzy areas that require reflection and clarification. In this exploratory case study, action research is used to follow an additive manufacturing project team in real time as it navigates fuzzy areas to integrate knowledge to produce commercializable science innovation in one of New Zealand\textquoterights National Science Challenges (NSC): Science for Technological Innovation – Kia Kotahi Mai: Te Ao Putaiao me Te Ao Hangarau (SfTI). Through action research as praxis and as critical orientation, we have identified key mechanisms in interdisciplinary and transdisciplinary research for commercialization, particularly in the context of New Zealand\textquoterights indigenous Māori people. Our preliminary analysis indicates that an explicit understanding of the fuzzy spaces can help teams find creative and collaborative means to navigate the productive but challenging “interstices of disciplines” (Mengis et al., 2018) to produce science innovation and discoveries and to galvanize relationships with industry and Māori participants. The findings also indicate that action research can promote structural, relational, and knowledge changes within teams, helping them solve complex problems in real time. ",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Navigating Boundaries in Additive Manufacturing through Action Research,article,1229,http://doi.org/10.22215/timreview/1229,"action research, critical orientation, innovation, science, SfTI, transformative praxis",7-16,9,,Ruckstuhl_et_al_TIMReview_April2019.pdf,True
1230,https://timreview.ca/article/1230,https://timreview.ca/sites/default/files/article_PDF/UssivaneEllwood_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1230,Armando Machevo Ussivane and Paul Ellwood,1927-0321,"Technology transfer projects increasingly consist of multiple, diverse organizations, with each pursuing their own agenda as well as that of the overarching programme. In this article, we adopt a participatory action research methodology in order to explain and improve the coordination of the autonomous innovation activities within an organizationally complex project. The context of the research involved the transfer of rice production technology from China to Mozambique. The action research identified four categories of boundary within the project that were hindering performance: Intellectual/Land property rights; Public/Private sector logics; Inside/Outside programme; and Collaboration/Competition between programme actors. The process of co-inquiry with stakeholders enabled by the action research allowed programme actors to reach an understanding of others, and it created a new thinking space for mutual problem solving. By these means, the action research process makes a resource of the differences between stakeholders rather than it being seen as a barrier to be compromised through negotiation.",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Using Action Research to Organize Technology Transfer in Complex Innovation Contexts,article,1230,http://doi.org/10.22215/timreview/1230,"action research, agricultural innovation, boundaries, international collaboration, technology transfer",17-26,9,,UssivaneEllwood_TIMReview_April2019.pdf,True
1231,https://timreview.ca/article/1231,https://timreview.ca/sites/default/files/article_PDF/Lindberg_et_al_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1231,Malin Lindberg and Daniel Hallencreutz and Anna Tengqvist,1927-0321,"This study explores whether social innovation may serve as a bridge between participatory policy trends and research traditions when striving for improved societal relevance and impact of research and innovation (R&I). Despite their shared aim of relevance and impact through civic involvement, European R&I policies and participatory action research approaches seldom refer to each other or harness each other\textquoterights resources. The study advances the knowledge regarding how the participatory elements in the policies and research approaches relate through a participatory case study of a joint R&I process to develop a model for social innovation support in Sweden. The case study helps distinguish potential synergies between various degrees of involvement advocated in the policies and research approaches, as well as between the reliance on trending policy concepts vs. scientific notions of validity. Social innovation is perceived as a potential bridge between these elements, as it draws upon participatory academic traditions, while simultaneously tapping into current policy trends of co-creation, in the development of new approaches and solutions to societal challenges. ",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Bridging Participatory Policy Trends and Research Traditions through Social Innovation,article,1231,http://doi.org/10.22215/timreview/1231,"action research, co-creation, innovation, participatory research, social innovation",27-36,9,,Lindberg_et_al_TIMReview_April2019.pdf,True
1232,https://timreview.ca/article/1232,https://timreview.ca/sites/default/files/article_PDF/Sanno_et_al_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1232,Anna Sannö and Anna Ericson Öberg and Erik Flores-Garcia and Mats Jackson,1927-0321,"Increased competition and globalization motivate us to join forces to enhance the impact of the research conducted. Collaboration between organizations with different views can, however, be difficult to manage and needs awareness and skills to meet different expectations. This article will consider both a mutual industrial and academic perspective into the development of action research and, in six research project cases, empirically explore how the impact can be enhanced by considering certain key factors in the research process. How the phases of problem formulation, methodology, and results are managed is critical for the success of a collaboration and, thereby, its impact. Counter-productive forces that could dilute the progress over time need to be considered given that combining practical relevance and scientific rigour comes with challenges.",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Increasing the Impact of Industry–Academia Collaboration through Co-Production,article,1232,http://doi.org/10.22215/timreview/1232,"action research, co-production, collaboration, impact, industry–academia collaboration, key factors, relevance, rigour",37-47,9,,Sanno_et_al_TIMReview_April2019.pdf,True
1233,https://timreview.ca/article/1233,https://timreview.ca/sites/default/files/article_PDF/Guertler_et_al_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1233,Matthias Guertler and Nathalie Sick and Anton Kriz,1927-0321,"The iterative and learning character of action research is particularly beneficial for exploring complex socio-technical problems in technology and innovation management (TIM). In this respect, action research allows both rigorous and relevant research due to parallel solving of real-world problems, capability building, and gaining scientific insights. However, the use of action research within TIM research is surprisingly limited. Action research also is not a homogeneous research methodology since each research discipline, such as education and organizational science, has its own action research streams, which are often only loosely linked. A systematic overview of those action research traditions and specific best practices is still missing, which complicates a systematic transfer and use of action research in TIM. This article addresses this essential gap by building a cross-disciplinary overview of action research streams based on a bibliometric analysis using Scopus. The analysis includes relevant disciplines with action research traditions, their development over time, and the most influential journals, authors, institutions, and countries. Along with this discipline-spanning analysis, the article investigates particular TIM benefits and challenges of action research. The two key contributions of this article are: 1) a discipline-spanning overview of action research and its evolution and 2) an analysis of its implications for TIM research. These contributions build the basis for strengthening the use of action research in TIM. In the medium-term, action research has the capacity to link academia and industry more closely and, in doing so, assists important endeavours of translating more of our research outcomes into practice.",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,A Discipline-Spanning Overview of Action Research and Its Implications for Technology and Innovation Management,article,1233,http://doi.org/10.22215/timreview/1233,"action research, bibliometrics, discipline-spanning analysis, literature review, technology and innovation management",48-65,9,,Guertler_et_al_TIMReview_April2019.pdf,True
1234,https://timreview.ca/article/1234,https://timreview.ca/sites/default/files/article_PDF/Hoppe_TIMReview_April2019.pdf,https://timreview.ca/article/export/bibtex/1234,Magnus Hoppe,1927-0321,"With the aim to help innovation researchers choose outlets for articles based on participatory and action research methods, this article describes and discusses publication patterns of action research. A bibliographic study of 33 innovation journals ranked 4, 3, 2, and 1 in the 2018 Academic Journal Guide is complemented by a case study of this journal, the Technology Innovation Management Review, as an example of an established open access journal in the field with a wider scope and target group. From these two studies, we learn that the overall trend is towards more publications of action research articles in a diversity of outlets. Indirectly, the study supports the general view that articles striving towards adding practical relevance to research are becoming more frequent. There is no support for the notion that more renowned and higher-ranked journals would be more hesitant to accept articles with action research methods. The study also notes that there are interesting outlets beside those highly ranked and indexed in more conventional ways. The conclusion reached is that we lack a clear answer to the question of what are the best outlets for those of us who are interested in both innovation and action research. Instead, the study invites us to reflect upon what kind of impact we want to have and then act accordingly. ",Ottawa,,Talent First Network,04/2019,2019,Technology Innovation Management Review,Choosing an Outlet for Action Research: Publication Patterns in Innovation Journals,article,1234,http://doi.org/10.22215/timreview/1234,"action research, bibliography, case study, innovation, journals, participative, participatory action research",66-77,9,,Hoppe_TIMReview_April2019.pdf,True
1236,https://timreview.ca/article/1236,https://timreview.ca/sites/default/files/article_PDF/Editorial_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1236,Chris McPhee and Magnus Hoppe and Erik Lindhult,1927-0321,,Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Editorial: Action Research (May 2019),article,1236,http://doi.org/10.22215/timreview/1236,"action research, innovation, participative, participatory research",3-5,9,,Editorial_TIMReview_May2019.pdf,True
1237,https://timreview.ca/article/1237,https://timreview.ca/sites/default/files/article_PDF/Lindhult_PartI_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1237,Erik Lindhult,1927-0321,"A core impetus of participatory and action research is making science relevant and useful for solving pressing problems and improving social conditions, and enabling stakeholders to participate in research and development processes. There are claims in the community of participatory and action research of the potential for heightened scientific excellence, but at the same time, there are critiques in the mainstream community that more engaged, even activist, stances threaten scientific norms or that position these type of research approaches outside the field of science, for example, as issues of application. In the search of clarification of the scientific identity and the specific qualities of participatory and action research, scholars have been moving away from and sometimes have rejected traditional conceptions of quality. This leads to confusion about how to relate to the discourse on research quality and scientific excellence in mainstream science. Integration in this discourse is important in order to attain academic legitimation in prevailing institutions of science, for example, in applications for funding, in seeking to publish research, and in the acceptance of dissertations based on participatory and action research. The purpose of this article is to contribute to this integration by reconstructing the way traditional quality concepts – validity, reliability, and objectivity – can be fruitfully used in expanded frameworks for quality where scientific excellence of participatory and action approaches are visible and where mainstream science approaches also can be harboured. In this conceptual article, reconstruction of understanding of scientific inquiry is first made based on a praxis-oriented epistemology inspired by pragmatism. Through rethinking truth as trustworthiness, new proposals for the conceptualization and frames for research quality and scientific excellence are introduced. Second, a framework for understanding purpose in science and its basis in validity, reliability, and the core characteristics of participatory and action research is developed. Third, the turn to action, practice, and participation enables plural ways of knowing and ways that knowledge claims can be validated and made trustworthy. The article concludes that participatory and action research offers a broader landscape of purpose and validation than more traditional approaches to science. In a subsequent article, reliability and objectivity, and their use in participatory and action research, will be clarified.",Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Scientific Excellence in Participatory and Action Research: Part I. Rethinking Research Quality,article,1237,http://doi.org/10.22215/timreview/1237,"action research, participatory research, quality",6-21,9,,Lindhult_PartI_TIMReview_May2019.pdf,True
1238,https://timreview.ca/article/1238,https://timreview.ca/sites/default/files/article_PDF/Lindhult_PartII_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1238,Erik Lindhult,1927-0321,"The purpose of this article is to deal with the following question: Can the concepts of reliability and objectivity be reconceptualized and reappropriated to enable understanding of scientific excellence in participatory and action research? The article shows that it is fruitful to consider the “subjective” and active role of researchers as vital in enabling scientific objectivity and reliability. As an expansion from a replication logic, reliability can be conceptualized as adaptive, goal-seeking, dynamically regulated processes enabled by effective organization of interactive and participatory learning processes where all participants can contribute to learning and correction in inquiry. Instead of erasing subjectivity, objectivity can be enabled by critical subjectivity, intersubjectivity, practical wisdom, impartial norms of inquiry, and open democratic dialogue. Reliability and objectivity in this understanding can be enabled by participatory and action research through skilful performance of research practices such as reflective conversations between parties, dialogue conferences, experimentation, and experiential learning as part of action-research cycles, etc., which are common in participatory and action research initiatives and projects. By rethinking validity, reliability, and objectivity, recognizing the substantially more active and participatory stances enables scientific excellence, it can expand the repertoire of strategies for promoting research quality, and it helps to mainstream this type of approach in the scientific community.",Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Scientific Excellence in Participatory and Action Research: Part II. Rethinking Objectivity and Reliability,article,1238,http://doi.org/10.22215/timreview/1238,"action research, objectivity, participatory research, reliability",22-33,9,,Lindhult_PartII_TIMReview_May2019.pdf,True
1239,https://timreview.ca/article/1239,https://timreview.ca/sites/default/files/article_PDF/LakizaDeschamps_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1239,Victoria Lakiza and Isabelle Deschamps,1927-0321,"Action research holds great potential for helping bridge the gap between research and practice. By working closely together, researchers and practitioners can develop tangible customized solutions based on research findings. It becomes possible to go beyond generic best practices that might need adaptation for successful implementation and use, or that may not apply at all in some contexts. In this article, the mechanisms through which action research can create the desired change and impact in both industry and academia are illustrated by describing the relevance and contribution of the main steps of a longitudinal action research program in a Canadian manufacturing company. The authors share four guiding principles and six success factors that were revealed intuitively in the course of this multi-year research program. Their hope is to contribute to a better understanding of how it is possible to develop an adaptive action research methodology to increase the potential for research relevance and organizational change. ",Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,How to Develop an Impactful Action Research Program: Insights and Lessons from a Case Study,article,1239,http://doi.org/10.22215/timreview/1239,"action research, guiding principles, Innovation management, research practice gap, success factors",34-43,9,,LakizaDeschamps_TIMReview_May2019.pdf,True
1240,https://timreview.ca/article/1240,https://timreview.ca/sites/default/files/article_PDF/HolmquistJohansson_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1240,Mats Holmquist and Anna Johansson,1927-0321,"This article describes an intervention to design and test a method for employee-driven innovation and a model for learning among managers and development leaders. The empirical basis for the intervention focused on personal assistants in the home service within a municipality in Sweden. The intervention was carried out using action research in on a series of workshops with a group of employees, managers, development leaders. Using a “stage” and “stands” theatre metaphor, employees engaged in collective, innovative learning “on the stage” combined with observations and reflections from managers and development leaders “in the stands”. This article contributes a method that can generate creative ideas among the employees and a model that can stimulate experience-based learning through observations. The intervention also shows that action research can be used to develop and test methods and models. ",Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Employee-Driven Innovation: An Intervention Using Action Research,article,1240,http://doi.org/10.22215/timreview/1240,"development, dialogue, ideas, learning, organizational innovation",44-53,9,,HolmquistJohansson_TIMReview_May2019.pdf,True
1241,https://timreview.ca/article/1241,https://timreview.ca/sites/default/files/article_PDF/FalkMuller_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1241,Kristin Falk and Gerrit Muller,1927-0321,"This article analyzes participatory action research conducted by Systems Engineering master\textquoterights students embedded fifty percent in industrial companies for three years. The resulting papers authored by these students identify challenges and effective practices suitable for knowledge transfer between industry and academia. The analysis covers 181 completed master\textquoterights projects, with a detailed analysis of 40 papers that have been published in international conferences and journals. The publication rate of about 23% shows that these students contribute actively to the body of Systems Engineering knowledge. This study analyzes master\textquoterights projects at three levels – industrial problem and drivers; Systems Engineering methods; and research method feasibility – and provides valuable lessons learned by applying the industry-as-laboratory approach. Embedding students in industry has resulted in publications that do not suffer from the main challenges of participatory research such as delays, repeatability, and only action and not research. These insights are valuable both for industry and for academia in future work to enhance innovations.",Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Embedded Master\textquoterights Students Conduct Highly Relevant Research Using Industry as Their Laboratory,article,1241,http://doi.org/10.22215/timreview/1241,"action research, energy, experimental learning, industrial knowledge, industry as laboratory, innovations, knowledge transfer, lessons learned, master project, master\textquoterights students, participatory research, situated learning, systems engineering, systems of systems",54-73,9,,FalkMuller_TIMReview_May2019.pdf,True
1242,https://timreview.ca/article/1242,https://timreview.ca/sites/default/files/article_PDF/Wahlstrom_TIMReview_May2019.pdf,https://timreview.ca/article/export/bibtex/1242,Bengt Wahlström,1927-0321,,Ottawa,,Talent First Network,05/2019,2019,Technology Innovation Management Review,Q&A. What Can Action Research Learn from Business Environment Analysis?,article,1242,http://doi.org/10.22215/timreview/1242,"action research, business environment analysis, consultancy, consultants, organizations",74-80,9,,Wahlstrom_TIMReview_May2019.pdf,True
1244,https://timreview.ca/article/1244,https://timreview.ca/sites/default/files/article_PDF/Editorial_TIMReview_June2019.pdf,https://timreview.ca/article/export/bibtex/1244,Chris McPhee,1927-0321,,Ottawa,,Talent First Network,06/2019,2019,Technology Innovation Management Review,Editorial: Insights (June 2019),article,1244,http://doi.org/10.22215/timreview/1244,"action research, development projects, digitization, innovation, management innovation, women entrepreneurs, women managers",3-3,9,,Editorial_TIMReview_June2019.pdf,True
1245,https://timreview.ca/article/1245,https://timreview.ca/sites/default/files/article_PDF/Allahar_TIMReview_June2019.pdf,https://timreview.ca/article/export/bibtex/1245,Haven Allahar,1927-0321,"Innovation is viewed as indispensable to the economic and social development of countries, and the subject has been widely researched. The initial research focused on the development of new products and services by firms applying technological initiatives. The concept has expanded to cover many domains and features of innovation that led to innovation in non-technological areas, currently referred to as “management innovation”. Many tools were developed by management specialists and gurus such as strategic planning, vision and mission statements, benchmarking, customer-satisfaction measurement, and outsourcing to target performance improvements in firms. The output of this article is a project development planning model that integrates management innovation tools related to the field of project planning as a novel approach tested by a consulting firm over several applications. The article has implications for managers, consultants, and professionals involved in the design, planning, and implementation of a varied range of development projects.",Ottawa,,Talent First Network,06/2019,2019,Technology Innovation Management Review,A Management Innovation Approach to Project Planning,article,1245,http://doi.org/10.22215/timreview/1245,"innovation, management innovation, management innovation tools, scenario planning, strategic foresight",4-13,9,,Allahar_TIMReview_June2019.pdf,True
1246,https://timreview.ca/article/1246,https://timreview.ca/sites/default/files/article_PDF/RajahonkaVillman_TIMReview_June2019.pdf,https://timreview.ca/article/export/bibtex/1246,Mervi Rajahonka and Kaija Villman,1927-0321,"The purpose of this article is to examine how female managers and entrepreneurs are employing digital technologies in their working and private lives and what they think about digitalization. The material for the study was gathered through interviews with women in South Savo, Finland. The article builds on the theory of technology domestication, emphasizing the role of users in making a technology usable in their everyday contexts. The findings show that women experience challenges but also gain clear benefits when employing digital technologies. Among the challenges is that women are traditionally rather reserved when it comes to applying technology. Among the benefits is the practice-oriented stance of women towards digital technologies. Moreover, the rise of digital social media and its increasing importance in the working and business environments could make it easier for women to manage both work- and family-related communication. This may improve their wellbeing at work and help women towards equality at work. However, they need support in finding their digitalized career paths. ",Ottawa,,Talent First Network,06/2019,2019,Technology Innovation Management Review,Women Managers and Entrepreneurs and Digitalization: On the Verge of a New Era or a Nervous Breakdown?,article,1246,http://doi.org/10.22215/timreview/1246,"domestication, family, ICT, technology, wellbeing, women, work",14-24,9,,RajahonkaVillman_TIMReview_June2019.pdf,True
1247,https://timreview.ca/article/1247,https://timreview.ca/sites/default/files/article_PDF/Tukiainen_et_al_TIMReview_June2019.pdf,https://timreview.ca/article/export/bibtex/1247,Taina Tukiainen and Thommie Burström and Martin Lindell,1927-0321,"Technology startups build strategies in order to survive within the framework of business ecosystems. However, the knowledge required to make such strategies effective is scarce. This article poses the question: “How do small technology startups strategize within and between business ecosystems?” Based on an explorative qualitative study, this article defines and presents a dynamic strategic framework of three strategies employed by technology startups. Some startups choose to act within one defined business ecosystem, most startups use a multi-ecosystem strategy to act between and draw benefits from many business ecosystems, and the rest act as ecosystem creators that challenge the logics of existing ecosystems.",Ottawa,,Talent First Network,06/2019,2019,Technology Innovation Management Review,The Strategies of Technology Startups Within and Between Business Ecosystems,article,1247,http://doi.org/10.22215/timreview/1247,"boundaries, business ecosystems, entrepreneurship, startups, strategy",25-41,9,,Tukiainen_et_al_TIMReview_June2019.pdf,True
1248,https://timreview.ca/article/1248,https://timreview.ca/sites/default/files/article_PDF/CoghlanLindhult_TIMReview_June2019.pdf,https://timreview.ca/article/export/bibtex/1248,David Coghlan and Erik Lindhult,1927-0321,,Ottawa,,Talent First Network,06/2019,2019,Technology Innovation Management Review,The Status and Future of Action Research: An Interview with Professor David Coghlan,article,1248,http://doi.org/10.22215/timreview/1248,"action research, David Coghlan, insider action research, interiority, interview, reflection",42-49,9,,CoghlanLindhult_TIMReview_June2019.pdf,True
1250,https://timreview.ca/article/1250,https://timreview.ca/sites/default/files/article_PDF/Editorial_TIMReview_July2019.pdf,https://timreview.ca/article/export/bibtex/1250,Chris McPhee,1927-0321,,Ottawa,,Talent First Network,07/2019,2019,Technology Innovation Management Review,Editorial: Insights (July 2019),article,1250,http://doi.org/10.22215/timreview/1250,"accelerators, adoption, Africa, architecture, business ecosystems, business models, design, digital payments, entrepreneurship, incubators, Innovation management, ISPIM, knowledge management",3-4,9,,Editorial_TIMReview_July2019.pdf,True
1251,https://timreview.ca/article/1251,https://timreview.ca/sites/default/files/article_PDF/Lukosiute_et_al_TIMReview_July2019.pdf,https://timreview.ca/article/export/bibtex/1251,Kristina Lukosiute and Søren Jensen and Stoyan Tanev,1927-0321,"Business incubators and accelerators are often hailed as essential tools for fostering growth in startups. However, not only do entrepreneurs often face the question of which incubator or accelerator to join, we suggest that they should also question whether or not to join one at all. Is joining a business incubator or accelerator always a good thing? In this article, we investigate some of the negative outcomes entrepreneurs can experience when engaging with an incubator or accelerator. We apply a cross-case analysis of empirical observations from qualitative interviews with Danish and Canadian entrepreneurs to arrive at a set of recommendations that entrepreneurs should keep in mind when considering such an engagement. These points are further qualified based on informal interviews with four serial entrepreneurs.",Ottawa,,Talent First Network,07/2019,2019,Technology Innovation Management Review,Is Joining a Business Incubator or Accelerator Always a Good Thing?,article,1251,http://doi.org/10.22215/timreview/1251,"accelerator, Canada, Denmark, disadvantages, incubator, Lithuania, new venture, start-up",5-15,9,,Lukosiute_et_al_TIMReview_July2019.pdf,True
1252,https://timreview.ca/article/1252,https://timreview.ca/sites/default/files/article_PDF/BeckettDalrymple_TIMReview_July2019.pdf,https://timreview.ca/article/export/bibtex/1252,Ronald C. Beckett and John Dalrymple,1927-0321,"In this article, we view business models as complex deal-making activity systems organized to create, deliver, and capture value. Unlike some other viewpoints, we emphasize both system components and their interconnection. Business activities are carried out by a network of actors drawing on a network of resources, and individual firms seek to configure these intersecting networks to enhance their competitive positioning. The business model literature refers to the significance of antecedent activities in providing context – opportunities the firm decides to pursue, the strategy adopted, and requisite capabilities. Drawing on this literature, we propose an approach to framing business model context. Drawing on the information systems literature, we identify a toolkit facilitating activity system architecture design. We suggest how this both draws out the underlying complexity of a business model and shows how a multiplicity of views makes sense.",Ottawa,,Talent First Network,07/2019,2019,Technology Innovation Management Review,Business Model Architecture by Design,article,1252,http://doi.org/10.22215/timreview/1252,"activity theory, architecture, business model, business networks, design, dynamic capabilities, ISO/IEC 42010, multiple viewpoints, relationship matrix, strategy, Zachman framework",16-27,9,,BeckettDalrymple_TIMReview_July2019.pdf,True
1253,https://timreview.ca/article/1253,https://timreview.ca/sites/default/files/article_PDF/Khademi_TIMReview_July2019.pdf,https://timreview.ca/article/export/bibtex/1253,Behrooz Khademi,1927-0321,"It is crucial for any organization to discover knowledge from ecosystem-specific sources of knowledge that are considered external to the organization. Since knowledge exploration is a resource-intensive task for organizations, untimely or excessive knowledge exploration have detrimental impacts on the innovativeness and competitiveness of organizations. The benefits of performance measurement and management tools for knowledge management in organizations have been known for many years now. Therefore, the application of similar tools in ecosystems may enable actors to have access to valuable external knowledge. However, there is a paucity of such tools in management scholarship. The purpose of this study is to bridge this gap by proposing a conceptual tool – the Ecosystem Knowledge (EK) Explorer, which generates insightful knowledge for ecosystem actors using codified technical knowledge (e.g., scientific publications and patents). Not only does the EK Explorer reduce the uncertainty and fuzziness of the knowledge exploration phase for ecosystem actors, it also enables them to save resources and have access to strategic knowledge regarding competition, collaboration, technology management, and policy making in ecosystems. Bibliometric analysis, social network analysis, and text mining were used to conceptualize the constructs and measurable variables of the EK Explorer. ",Ottawa,,Talent First Network,07/2019,2019,Technology Innovation Management Review,The Ecosystem Knowledge Explorer: A Tool to Systematically Discover External Knowledge,article,1253,http://doi.org/10.22215/timreview/1253,"ecosystem, knowledge management, performance measurement, social network analysis, text mining",28-40,9,,Khademi_TIMReview_July2019.pdf,True
